order_item_id,order_id,item_id,quantity,item_price,item_total,net_sales,discount_flag,discount_amount
1903,3487,419,1,154,154,119,Discount,35
1904,2342,437,2,311,622,600,Discount,22
1905,2762,403,4,290,1160,1111,Discount,49
1906,2302,434,1,283,283,223,Discount,60
1907,3317,467,4,359,1436,1419,Discount,17
1908,3356,404,4,383,1532,1532,Discount,0
1909,3387,441,2,198,396,377,Discount,19
1910,3227,440,1,486,486,460,Discount,26
1911,2818,419,3,190,570,552,Discount,18
1912,2323,482,2,283,566,545,Discount,21
1913,2643,486,1,236,236,179,Discount,57
1914,3201,435,1,136,136,82,Discount,54
1915,3389,476,2,486,972,972,Discount,0
1916,2778,456,1,346,346,283,Discount,63
1917,3493,460,1,201,201,147,Discount,54
1918,3215,430,4,238,952,940,Discount,12
1919,3117,427,4,244,976,912,Discount,64
1920,2400,486,3,259,777,772,Discount,5
1921,2349,485,2,391,782,782,Discount,0
1922,3266,430,3,449,1347,1335,Discount,12
1923,2575,422,1,441,441,417,Discount,24
1924,2107,475,3,224,672,672,Discount,0
1925,2739,411,1,207,207,148,Discount,59
1926,3357,432,3,116,348,280,Discount,68
1927,3305,402,4,111,444,376,Discount,68
1928,2064,483,2,306,612,536,Discount,76
1929,2244,490,3,264,792,712,Discount,80
1930,2635,438,4,416,1664,1627,Discount,37
1931,3365,422,1,433,433,432,Discount,1
1932,2369,451,4,420,1680,1677,Discount,3
1933,3115,448,4,410,1640,1625,Discount,15
1934,2726,484,1,463,463,405,Discount,58
1935,2209,499,4,161,644,610,Discount,34
1936,3219,486,4,241,964,926,Discount,38
1937,2651,495,4,288,1152,1127,Discount,25
1938,2870,406,3,297,891,834,Discount,57
1939,2052,475,2,227,454,386,Discount,68
1940,2555,498,1,144,144,137,Discount,7
1941,3120,479,3,243,729,653,Discount,76
1942,2086,488,3,200,600,586,Discount,14
1943,2887,402,3,449,1347,1281,Discount,66
1944,2204,441,3,229,687,637,Discount,50
1945,3334,499,1,490,490,490,Discount,0
1946,2372,421,4,347,1388,1323,Discount,65
1947,3489,431,2,416,832,832,Discount,0
1948,3140,463,1,404,404,359,Discount,45
1949,3395,480,3,351,1053,982,Discount,71
1950,2562,443,1,496,496,464,Discount,32
1951,3466,497,2,326,652,652,Discount,0
1952,2597,494,1,146,146,146,Discount,0
1953,2519,456,2,214,428,405,Discount,23
1954,3047,432,1,397,397,350,Discount,47
1955,3471,488,2,336,672,666,Discount,6
1956,2549,500,2,345,690,663,Discount,27
1957,2271,406,4,306,1224,1224,Discount,0
1958,2428,423,2,106,212,166,Discount,46
1959,2025,405,1,115,115,58,Discount,57
1960,2118,433,1,200,200,161,Discount,39
1961,2015,427,2,412,824,777,Discount,47
1962,2001,465,2,115,230,230,Discount,0
1963,3209,435,1,383,383,376,Discount,7
1964,2237,424,1,344,344,288,Discount,56
1965,2818,460,4,127,508,503,Discount,5
1966,2452,415,4,239,956,897,Discount,59
1967,3462,493,4,150,600,522,Discount,78
1968,2577,443,2,115,230,158,Discount,72
1969,2782,440,4,363,1452,1425,Discount,27
1970,3149,432,3,123,369,313,Discount,56
1971,2754,449,3,106,318,313,Discount,5
1972,2491,433,4,428,1712,1712,Discount,0
1973,2651,449,2,226,452,388,Discount,64
1974,3116,491,1,464,464,405,Discount,59
1975,2498,469,1,459,459,442,Discount,17
1976,2941,467,3,289,867,842,Discount,25
1977,2623,487,3,423,1269,1213,Discount,56
1978,2047,455,2,356,712,659,Discount,53
1979,2673,472,2,273,546,522,Discount,24
1980,3274,462,3,444,1332,1269,Discount,63
1981,2144,406,1,410,410,379,Discount,31
1982,2961,472,4,316,1264,1222,Discount,42
1983,3045,421,2,326,652,648,Discount,4
1984,3436,418,2,379,758,684,Discount,74
1985,3160,497,1,171,171,102,Discount,69
1986,2485,477,2,109,218,218,Discount,0
1987,2424,436,2,394,788,787,Discount,1
1988,3352,431,2,124,248,233,Discount,15
1989,3032,419,2,453,906,834,Discount,72
1990,2517,475,3,461,1383,1372,Discount,11
1991,2581,422,2,500,1000,946,Discount,54
1992,2196,457,2,441,882,848,Discount,34
1993,2149,402,4,230,920,880,Discount,40
1994,3410,449,4,259,1036,978,Discount,58
1995,3124,453,3,483,1449,1438,Discount,11
1996,2772,485,1,395,395,376,Discount,19
1997,3466,413,1,241,241,214,Discount,27
1998,3403,478,3,454,1362,1300,Discount,62
1999,2465,403,4,459,1836,1823,Discount,13
2000,3498,480,1,482,482,464,Discount,18
2001,2527,467,4,169,676,668,Discount,8
2002,2650,490,4,293,1172,1151,Discount,21
2003,2443,455,3,490,1470,1459,Discount,11
2004,2302,499,4,117,468,425,Discount,43
2005,3347,460,2,221,442,418,Discount,24
2006,3364,451,3,284,852,852,Discount,0
2007,3314,429,4,351,1404,1402,Discount,2
2008,2102,481,2,452,904,899,Discount,5
2009,2843,491,2,378,756,698,Discount,58
2010,2779,472,4,170,680,680,Discount,0
2011,2005,420,2,259,518,456,Discount,62
2012,2965,493,1,335,335,255,Discount,80
2013,2675,487,4,112,448,395,Discount,53
2014,2177,457,1,302,302,261,Discount,41
2015,3267,492,4,472,1888,1888,Discount,0
2016,2618,498,2,404,808,733,Discount,75
2017,2308,430,1,300,300,300,Discount,0
2018,3352,488,1,374,374,334,Discount,40
2019,3208,494,2,392,784,715,Discount,69
2020,2151,471,2,275,550,543,Discount,7
2021,3279,430,1,242,242,222,Discount,20
2022,2591,456,4,479,1916,1853,Discount,63
2023,2033,447,3,187,561,553,Discount,8
2024,2245,414,2,203,406,406,Discount,0
2025,2826,415,2,121,242,232,Discount,10
2026,2738,407,4,332,1328,1322,Discount,6
2027,3073,449,2,231,462,457,Discount,5
2028,2859,463,1,433,433,414,Discount,19
2029,2817,457,3,234,702,647,Discount,55
2030,3395,411,1,362,362,362,Discount,0
2031,3074,413,3,386,1158,1095,Discount,63
2032,2969,498,4,356,1424,1348,Discount,76
2033,2302,491,1,227,227,168,Discount,59
2034,2026,441,3,264,792,792,Discount,0
2035,2890,441,1,302,302,302,Discount,0
2036,3022,447,4,319,1276,1238,Discount,38
2037,2047,496,2,334,668,618,Discount,50
2038,3167,447,4,281,1124,1088,Discount,36
2039,2926,471,1,198,198,140,Discount,58
2040,2111,402,2,465,930,868,Discount,62
2041,3324,454,3,445,1335,1279,Discount,56
2042,2339,497,1,193,193,136,Discount,57
2043,2349,432,2,206,412,384,Discount,28
2044,3044,465,2,159,318,260,Discount,58
2045,3256,487,2,249,498,498,Discount,0
2046,3306,421,3,332,996,957,Discount,39
2047,2034,428,3,308,924,919,Discount,5
2048,2636,430,1,377,377,328,Discount,49
2049,2498,424,4,411,1644,1587,Discount,57
2050,2015,497,1,104,104,75,Discount,29
2051,3217,462,4,466,1864,1864,Discount,0
2052,3270,482,2,415,830,823,Discount,7
2053,3103,465,3,253,759,748,Discount,11
2054,2786,427,1,130,130,107,Discount,23
2055,2609,496,4,322,1288,1278,Discount,10
2056,3214,408,2,182,364,348,Discount,16
2057,2181,424,4,105,420,382,Discount,38
2058,2997,486,2,376,752,752,Discount,0
2059,2925,491,2,152,304,287,Discount,17
2060,2952,464,1,142,142,122,Discount,20
2061,2607,404,4,306,1224,1217,Discount,7
2062,3421,415,3,448,1344,1321,Discount,23
2063,2836,443,4,144,576,526,Discount,50
2064,2551,435,3,469,1407,1370,Discount,37
2065,2206,434,3,444,1332,1332,Discount,0
2066,3015,464,1,272,272,231,Discount,41
2067,2229,443,2,236,472,472,Discount,0
2068,3461,416,4,353,1412,1344,Discount,68
2069,2624,476,2,354,708,695,Discount,13
2070,2904,440,1,169,169,148,Discount,21
2071,3415,478,1,497,497,462,Discount,35
2072,3384,425,4,191,764,764,Discount,0
2073,2372,476,3,285,855,777,Discount,78
2074,3153,441,4,121,484,483,Discount,1
2075,3390,484,1,491,491,456,Discount,35
2076,3383,452,1,322,322,265,Discount,57
2077,3109,446,1,227,227,159,Discount,68
2078,3382,406,2,307,614,553,Discount,61
2079,2491,479,1,291,291,255,Discount,36
2080,3234,482,4,177,708,652,Discount,56
2081,3080,420,1,390,390,359,Discount,31
2082,3114,486,2,338,676,659,Discount,17
2083,3018,482,2,342,684,625,Discount,59
2084,2432,429,4,241,964,964,Discount,0
2085,2605,482,1,361,361,307,Discount,54
2086,3208,463,4,236,944,901,Discount,43
2087,3173,481,2,416,832,753,Discount,79
2088,3032,405,4,132,528,479,Discount,49
2089,2958,425,2,181,362,330,Discount,32
2090,2187,416,4,441,1764,1720,Discount,44
2091,2918,419,2,385,770,745,Discount,25
2092,2308,489,2,475,950,871,Discount,79
2093,2101,422,1,341,341,278,Discount,63
2094,2389,496,3,102,306,258,Discount,48
2095,2528,476,4,264,1056,1028,Discount,28
2096,2352,430,1,453,453,423,Discount,30
2097,2813,460,1,473,473,427,Discount,46
2098,3041,441,1,464,464,427,Discount,37
2099,2012,462,2,327,654,647,Discount,7
2100,2413,432,4,251,1004,1004,Discount,0
2101,2465,435,2,341,682,682,Discount,0
2102,2473,488,4,433,1732,1678,Discount,54
2103,2895,429,2,296,592,562,Discount,30
2104,2299,497,1,342,342,269,Discount,73
2105,2120,483,2,437,874,850,Discount,24
2106,2041,424,1,468,468,442,Discount,26
2107,2424,470,4,286,1144,1133,Discount,11
2108,2182,436,3,216,648,607,Discount,41
2109,2205,436,3,402,1206,1153,Discount,53
2110,2953,489,4,363,1452,1410,Discount,42
2111,2173,427,1,337,337,337,Discount,0
2112,2427,442,4,498,1992,1974,Discount,18
2113,2653,460,1,146,146,100,Discount,46
2114,2911,412,2,154,308,280,Discount,28
2115,2197,442,3,244,732,732,Discount,0
2116,3013,458,1,322,322,292,Discount,30
2117,2636,426,3,471,1413,1344,Discount,69
2118,3231,407,1,164,164,144,Discount,20
2119,2675,496,1,246,246,246,Discount,0
2120,2500,419,1,192,192,131,Discount,61
2121,2814,493,3,172,516,481,Discount,35
2122,2779,473,2,336,672,630,Discount,42
2123,3406,412,2,430,860,827,Discount,33
2124,3084,444,3,445,1335,1288,Discount,47
2125,2109,444,4,133,532,515,Discount,17
2126,3100,498,2,485,970,928,Discount,42
2127,2971,475,4,198,792,762,Discount,30
2128,2169,485,3,265,795,754,Discount,41
2129,3098,476,1,423,423,406,Discount,17
2130,2710,465,2,475,950,914,Discount,36
2131,2697,471,4,132,528,514,Discount,14
2132,3420,463,4,250,1000,926,Discount,74
2133,2710,435,1,369,369,319,Discount,50
2134,2907,431,3,358,1074,1069,Discount,5
2135,2180,437,3,405,1215,1169,Discount,46
2136,2863,435,3,125,375,332,Discount,43
2137,2469,404,1,253,253,225,Discount,28
2138,2218,421,3,230,690,667,Discount,23
2139,3218,498,1,162,162,158,Discount,4
2140,2314,445,2,466,932,887,Discount,45
2141,2128,444,3,264,792,744,Discount,48
2142,3259,471,1,262,262,229,Discount,33
2143,3126,461,4,468,1872,1869,Discount,3
2144,2097,474,3,459,1377,1339,Discount,38
2145,2176,487,1,233,233,199,Discount,34
2146,2867,493,1,399,399,331,Discount,68
2147,3009,436,2,153,306,289,Discount,17
2148,2286,451,1,423,423,369,Discount,54
2149,3360,417,4,305,1220,1142,Discount,78
2150,2372,487,4,450,1800,1800,Discount,0
2151,2547,434,4,346,1384,1316,Discount,68
2152,3470,456,1,243,243,173,Discount,70
2153,2259,414,4,266,1064,1029,Discount,35
2154,2122,450,1,418,418,385,Discount,33
2155,3265,476,4,496,1984,1916,Discount,68
2156,3440,484,4,286,1144,1103,Discount,41
2157,3160,426,4,247,988,982,Discount,6
2158,2623,441,2,403,806,729,Discount,77
2159,2769,406,3,183,549,546,Discount,3
2160,2671,441,2,203,406,400,Discount,6
2161,2586,485,1,147,147,124,Discount,23
2162,2366,496,3,119,357,351,Discount,6
2163,2030,473,1,442,442,401,Discount,41
2164,3249,431,2,324,648,627,Discount,21
2165,2002,453,4,101,404,359,Discount,45
2166,2827,428,1,431,431,413,Discount,18
2167,2087,485,3,141,423,391,Discount,32
2168,2169,434,4,263,1052,1011,Discount,41
2169,2867,492,2,226,452,401,Discount,51
2170,2846,492,3,210,630,573,Discount,57
2171,2687,436,2,434,868,795,Discount,73
2172,2269,435,2,229,458,458,Discount,0
2173,2827,431,3,464,1392,1368,Discount,24
2174,2908,424,2,224,448,448,Discount,0
2175,2381,417,1,143,143,70,Discount,73
2176,2978,423,1,193,193,136,Discount,57
2177,2593,425,1,332,332,281,Discount,51
2178,2109,474,2,328,656,621,Discount,35
2179,3301,461,4,159,636,556,Discount,80
2180,2259,426,4,392,1568,1531,Discount,37
2181,2193,486,4,102,408,372,Discount,36
2182,2850,434,3,120,360,282,Discount,78
2183,3333,485,4,137,548,477,Discount,71
2184,2853,452,3,148,444,431,Discount,13
2185,2464,500,3,154,462,435,Discount,27
2186,3483,460,2,408,816,788,Discount,28
2187,2747,401,1,439,439,380,Discount,59
2188,3098,412,2,414,828,792,Discount,36
2189,3419,407,1,126,126,118,Discount,8
2190,3429,402,1,208,208,170,Discount,38
2191,2503,401,4,181,724,695,Discount,29
2192,2798,475,1,345,345,345,Discount,0
2193,2035,460,3,177,531,473,Discount,58
2194,3419,412,4,453,1812,1736,Discount,76
2195,2353,427,3,444,1332,1264,Discount,68
2196,3415,488,3,247,741,676,Discount,65
2197,2365,480,3,318,954,880,Discount,74
2198,3129,450,2,395,790,775,Discount,15
2199,2442,402,1,395,395,366,Discount,29
2200,3493,443,3,376,1128,1119,Discount,9
2201,2013,413,4,146,584,577,Discount,7
2202,3362,482,3,496,1488,1432,Discount,56
2203,3142,457,2,473,946,890,Discount,56
2204,2383,436,4,222,888,872,Discount,16
2205,2469,468,4,418,1672,1669,Discount,3
2206,2614,475,3,354,1062,1000,Discount,62
2207,3084,494,3,329,987,911,Discount,76
2208,3216,468,2,169,338,298,Discount,40
2209,2351,440,3,249,747,683,Discount,64
2210,2691,497,2,323,646,636,Discount,10
2211,2846,405,2,429,858,845,Discount,13
2212,2081,497,2,299,598,590,Discount,8
2213,3016,457,2,159,318,254,Discount,64
2214,2489,477,2,158,316,307,Discount,9
2215,3366,486,4,147,588,558,Discount,30
2216,3473,462,4,182,728,716,Discount,12
2217,2189,454,4,419,1676,1657,Discount,19
2218,2901,426,3,295,885,855,Discount,30
2219,2690,446,1,450,450,428,Discount,22
2220,2612,449,2,318,636,571,Discount,65
2221,2966,413,2,400,800,794,Discount,6
2222,2246,484,2,226,452,447,Discount,5
2223,2597,428,4,405,1620,1544,Discount,76
2224,2250,486,4,345,1380,1376,Discount,4
2225,2008,424,3,238,714,649,Discount,65
2226,3231,484,1,134,134,109,Discount,25
2227,3125,411,4,403,1612,1590,Discount,22
2228,2871,485,2,399,798,798,Discount,0
2229,3131,485,4,314,1256,1251,Discount,5
2230,3131,478,2,311,622,622,Discount,0
2231,2610,462,2,194,388,388,Discount,0
2232,2024,481,1,355,355,336,Discount,19
2233,2779,499,1,417,417,412,Discount,5
2234,3117,488,4,333,1332,1267,Discount,65
2235,3258,431,4,368,1472,1436,Discount,36
2236,2424,442,3,201,603,542,Discount,61
2237,2962,436,1,475,475,475,Discount,0
2238,3459,465,1,468,468,423,Discount,45
2239,2765,487,2,440,880,862,Discount,18
2240,2355,444,4,164,656,656,Discount,0
2241,3199,413,2,449,898,879,Discount,19
2242,2690,437,3,228,684,627,Discount,57
2243,2562,407,2,123,246,178,Discount,68
2244,3450,495,1,194,194,121,Discount,73
2245,2929,476,2,282,564,549,Discount,15
2246,2068,419,2,200,400,348,Discount,52
2247,2516,406,3,169,507,485,Discount,22
2248,2941,438,1,440,440,409,Discount,31
2249,2574,446,2,406,812,812,Discount,0
2250,2309,494,3,129,387,362,Discount,25
2251,3313,498,2,232,464,457,Discount,7
2252,2631,460,4,177,708,648,Discount,60
2253,2301,404,1,495,495,472,Discount,23
2254,2489,432,2,124,248,240,Discount,8
2255,2005,401,3,160,480,447,Discount,33
2256,2211,426,1,298,298,289,Discount,9
2257,3428,476,2,141,282,244,Discount,38
2258,2840,434,3,355,1065,1010,Discount,55
2259,2354,444,4,419,1676,1619,Discount,57
2260,3336,458,2,420,840,764,Discount,76
2261,2732,421,1,445,445,432,Discount,13
2262,2147,487,3,326,978,954,Discount,24
2263,2879,427,3,197,591,554,Discount,37
2264,2523,479,1,416,416,366,Discount,50
2265,2344,458,4,328,1312,1242,Discount,70
2266,3496,402,1,243,243,206,Discount,37
2267,2749,469,2,139,278,242,Discount,36
2268,2730,472,2,206,412,384,Discount,28
2269,3243,466,3,210,630,577,Discount,53
2270,3230,476,1,192,192,192,Discount,0
2271,2261,435,4,432,1728,1709,Discount,19
2272,2673,486,3,256,768,737,Discount,31
2273,2568,492,2,156,312,261,Discount,51
2274,3129,493,1,248,248,222,Discount,26
2275,3312,489,2,395,790,715,Discount,75
2276,2775,497,3,304,912,888,Discount,24
2277,2344,425,4,330,1320,1274,Discount,46
2278,3315,447,3,326,978,963,Discount,15
2279,3120,458,2,140,280,248,Discount,32
2280,2201,482,1,238,238,177,Discount,61
2281,2804,408,2,343,686,682,Discount,4
2282,2469,462,4,393,1572,1572,Discount,0
2283,3351,421,3,276,828,798,Discount,30
2284,3126,418,1,245,245,193,Discount,52
2285,3474,432,3,123,369,357,Discount,12
2286,2531,421,3,191,573,565,Discount,8
2287,3321,431,2,251,502,489,Discount,13
2288,2842,442,1,312,312,263,Discount,49
2289,3451,415,4,304,1216,1174,Discount,42
2290,2774,415,2,491,982,922,Discount,60
2291,2745,490,3,449,1347,1314,Discount,33
2292,2445,445,1,308,308,247,Discount,61
2293,3140,463,2,400,800,787,Discount,13
2294,2908,405,1,469,469,426,Discount,43
2295,2595,419,3,491,1473,1425,Discount,48
2296,2279,466,1,248,248,248,Discount,0
2297,2537,420,3,472,1416,1412,Discount,4
2298,3240,435,3,287,861,801,Discount,60
2299,3366,463,1,182,182,163,Discount,19
2300,3036,452,4,246,984,940,Discount,44
2301,2512,477,3,184,552,510,Discount,42
2302,3180,452,4,324,1296,1248,Discount,48
2303,2410,452,2,327,654,638,Discount,16
2304,2651,473,4,259,1036,1017,Discount,19
2305,3412,454,2,344,688,632,Discount,56
2306,3497,494,3,334,1002,936,Discount,66
2307,3155,466,3,155,465,440,Discount,25
2308,3041,412,3,230,690,625,Discount,65
2309,3259,428,3,112,336,259,Discount,77
2310,2622,442,3,337,1011,983,Discount,28
2311,2302,484,4,351,1404,1403,Discount,1
2312,3223,404,4,446,1784,1739,Discount,45
2313,2978,438,3,131,393,386,Discount,7
2314,3062,485,2,323,646,608,Discount,38
2315,2103,406,4,491,1964,1915,Discount,49
2316,2511,431,3,104,312,233,Discount,79
2317,3063,453,4,177,708,665,Discount,43
2318,3459,406,1,133,133,57,Discount,76
2319,2950,445,2,380,760,680,Discount,80
2320,2067,411,2,308,616,593,Discount,23
2321,3346,474,1,321,321,244,Discount,77
2322,2305,444,2,436,872,867,Discount,5
2323,2846,468,1,386,386,330,Discount,56
2324,2772,420,4,107,428,424,Discount,4
2325,2608,436,3,235,705,647,Discount,58
2326,2223,462,4,329,1316,1280,Discount,36
2327,3119,493,2,458,916,892,Discount,24
2328,2636,413,2,420,840,810,Discount,30
2329,2309,404,2,446,892,845,Discount,47
2330,3038,468,4,281,1124,1123,Discount,1
2331,2801,427,3,148,444,440,Discount,4
2332,3054,472,1,418,418,383,Discount,35
2333,3447,426,3,385,1155,1110,Discount,45
2334,3043,427,4,296,1184,1128,Discount,56
2335,2599,444,2,341,682,673,Discount,9
2336,2436,500,3,427,1281,1206,Discount,75
2337,2895,407,1,487,487,449,Discount,38
2338,2538,427,1,413,413,336,Discount,77
2339,3492,473,1,427,427,427,Discount,0
2340,2975,489,2,278,556,520,Discount,36
2341,2505,483,2,163,326,319,Discount,7
2342,2319,460,4,254,1016,1016,Discount,0
2343,2707,465,4,120,480,468,Discount,12
2344,3017,498,3,183,549,549,Discount,0
2345,3012,461,2,360,720,713,Discount,7
2346,2796,469,2,411,822,796,Discount,26
2347,3284,409,1,431,431,415,Discount,16
2348,3364,495,2,285,570,570,Discount,0
2349,2064,499,3,479,1437,1434,Discount,3
2350,3319,416,3,318,954,944,Discount,10
2351,3370,412,1,397,397,368,Discount,29
2352,2652,464,3,253,759,688,Discount,71
2353,2321,430,1,194,194,153,Discount,41
2354,3330,473,4,130,520,503,Discount,17
2355,3081,424,2,163,326,251,Discount,75
2356,2817,404,1,487,487,422,Discount,65
2357,2701,427,4,229,916,872,Discount,44
2358,2157,461,1,212,212,206,Discount,6
2359,2693,409,2,246,492,425,Discount,67
2360,2518,455,3,329,987,946,Discount,41
2361,2145,451,4,131,524,524,Discount,0
2362,2936,449,1,329,329,304,Discount,25
2363,2511,478,4,425,1700,1637,Discount,63
2364,2665,406,1,259,259,199,Discount,60
2365,2650,446,4,303,1212,1212,Discount,0
2366,3422,498,3,114,342,272,Discount,70
2367,3354,426,2,174,348,318,Discount,30
2368,2601,403,2,125,250,250,Discount,0
2369,3495,423,2,177,354,344,Discount,10
2370,2589,419,2,129,258,224,Discount,34
2371,2789,454,4,214,856,856,Discount,0
2372,2807,413,3,316,948,912,Discount,36
2373,2971,443,2,333,666,619,Discount,47
2374,3124,405,1,107,107,83,Discount,24
2375,3127,478,1,210,210,145,Discount,65
2376,2744,467,3,169,507,486,Discount,21
2377,2750,443,4,228,912,863,Discount,49
2378,2974,465,4,351,1404,1342,Discount,62
2379,2636,479,4,242,968,952,Discount,16
2380,2844,426,1,279,279,227,Discount,52
2381,2197,424,2,431,862,862,Discount,0
2382,3220,459,4,217,868,868,Discount,0
2383,2802,483,4,170,680,680,Discount,0
2384,2620,426,4,240,960,954,Discount,6
2385,2602,422,3,392,1176,1162,Discount,14
2386,2624,425,4,212,848,841,Discount,7
2387,2893,465,1,132,132,84,Discount,48
2388,2607,443,4,310,1240,1199,Discount,41
2389,3216,436,4,335,1340,1337,Discount,3
2390,2420,458,4,294,1176,1101,Discount,75
2391,2563,479,1,165,165,88,Discount,77
2392,2777,414,2,214,428,375,Discount,53
2393,2004,493,2,160,320,277,Discount,43
2394,2444,437,4,345,1380,1319,Discount,61
2395,3105,465,4,395,1580,1511,Discount,69
2396,2288,477,3,192,576,544,Discount,32
2397,2770,442,1,494,494,469,Discount,25
2398,2433,486,3,196,588,529,Discount,59
2399,2473,428,1,225,225,208,Discount,17
2400,2774,491,1,222,222,200,Discount,22
2401,3228,474,2,417,834,821,Discount,13
2402,2627,474,3,125,375,375,Discount,0
2403,2885,406,3,435,1305,1230,Discount,75
2404,3300,421,2,153,306,271,Discount,35
2405,2482,470,4,326,1304,1244,Discount,60
2406,3439,438,1,490,490,490,Discount,0
2407,2219,404,3,125,375,368,Discount,7
2408,3368,445,3,260,780,700,Discount,80
2409,3156,464,2,430,860,796,Discount,64
2410,3484,423,2,191,382,348,Discount,34
2411,3151,473,2,345,690,690,Discount,0
2412,2382,457,3,371,1113,1113,Discount,0
2413,2887,432,2,375,750,722,Discount,28
2414,2127,482,2,196,392,330,Discount,62
2415,3137,493,1,495,495,433,Discount,62
2416,3393,403,3,139,417,351,Discount,66
2417,2410,454,2,193,386,368,Discount,18
2418,2696,421,4,167,668,598,Discount,70
2419,2543,454,3,258,774,703,Discount,71
2420,2305,483,1,393,393,343,Discount,50
2421,2057,487,3,348,1044,1011,Discount,33
2422,3256,437,3,179,537,510,Discount,27
2423,2096,473,2,270,540,483,Discount,57
2424,3313,409,1,432,432,356,Discount,76
2425,2293,494,4,399,1596,1596,Discount,0
2426,2367,421,4,201,804,786,Discount,18
2427,2350,429,4,137,548,496,Discount,52
2428,3416,415,3,103,309,309,Discount,0
2429,3479,447,4,277,1108,1087,Discount,21
2430,2148,416,2,498,996,956,Discount,40
2431,3296,418,1,184,184,134,Discount,50
2432,2601,421,1,387,387,373,Discount,14
2433,2824,476,4,154,616,568,Discount,48
2434,2371,413,3,249,747,747,Discount,0
2435,2049,471,4,207,828,809,Discount,19
2436,3153,493,2,371,742,678,Discount,64
2437,3089,499,2,261,522,497,Discount,25
2438,3321,486,4,351,1404,1354,Discount,50
2439,2233,480,3,155,465,465,Discount,0
2440,3198,424,3,314,942,892,Discount,50
2441,3179,466,2,276,552,537,Discount,15
2442,2838,408,2,417,834,799,Discount,35
2443,2949,498,3,151,453,415,Discount,38
2444,2213,422,4,363,1452,1411,Discount,41
2445,2326,499,3,456,1368,1343,Discount,25
2446,2582,431,4,146,584,537,Discount,47
2447,2472,435,1,367,367,300,Discount,67
2448,2986,420,3,439,1317,1317,Discount,0
2449,2714,472,4,218,872,809,Discount,63
2450,2678,497,1,239,239,192,Discount,47
2451,3356,467,2,329,658,592,Discount,66
2452,3137,469,1,359,359,343,Discount,16
2453,2185,435,3,151,453,453,Discount,0
2454,2778,464,4,233,932,932,Discount,0
2455,3448,480,3,166,498,489,Discount,9
2456,2450,468,3,330,990,917,Discount,73
2457,2866,422,1,484,484,476,Discount,8
2458,2183,424,4,204,816,768,Discount,48
2459,2826,474,1,463,463,391,Discount,72
2460,2327,486,2,407,814,798,Discount,16
2461,2918,423,1,225,225,176,Discount,49
2462,3355,468,1,173,173,173,Discount,0
2463,2594,426,4,456,1824,1780,Discount,44
2464,3113,461,1,421,421,360,Discount,61
2465,2615,477,1,108,108,108,Discount,0
2466,2317,424,1,309,309,279,Discount,30
2467,2889,437,2,167,334,324,Discount,10
2468,3484,403,2,387,774,764,Discount,10
2469,3168,459,2,500,1000,984,Discount,16
2470,3273,418,1,369,369,369,Discount,0
2471,2861,437,1,397,397,344,Discount,53
2472,3316,439,4,319,1276,1251,Discount,25
2473,2240,487,1,147,147,130,Discount,17
2474,3246,461,4,346,1384,1357,Discount,27
2475,2002,434,4,422,1688,1655,Discount,33
2476,2435,446,2,259,518,502,Discount,16
2477,2399,468,3,379,1137,1096,Discount,41
2478,3339,468,4,230,920,898,Discount,22
2479,3047,413,1,443,443,438,Discount,5
2480,2901,412,1,305,305,294,Discount,11
2481,2895,410,3,313,939,925,Discount,14
2482,2389,473,1,200,200,200,Discount,0
2483,2840,433,3,206,618,596,Discount,22
2484,3175,422,1,363,363,363,Discount,0
2485,3450,406,3,236,708,666,Discount,42
2486,2283,450,1,333,333,260,Discount,73
2487,3359,493,2,236,472,472,Discount,0
2488,2641,440,3,464,1392,1361,Discount,31
2489,2172,449,3,242,726,691,Discount,35
2490,3364,434,4,440,1760,1736,Discount,24
2491,2957,402,1,134,134,120,Discount,14
2492,2060,453,1,494,494,463,Discount,31
2493,3077,420,4,232,928,898,Discount,30
2494,2128,427,2,392,784,734,Discount,50
2495,2609,485,2,210,420,419,Discount,1
2496,2666,463,3,469,1407,1407,Discount,0
2497,3162,463,4,306,1224,1161,Discount,63
2498,2295,496,2,497,994,994,Discount,0
2499,2938,469,3,196,588,586,Discount,2
2500,2668,497,4,457,1828,1826,Discount,2
2501,2853,499,2,116,232,160,Discount,72
2502,2926,441,1,125,125,85,Discount,40
2503,3046,417,3,490,1470,1432,Discount,38
2504,2017,491,3,322,966,931,Discount,35
2505,2902,498,1,338,338,338,Discount,0
2506,2345,497,2,487,974,901,Discount,73
2507,2377,468,1,373,373,372,Discount,1
2508,2147,412,4,443,1772,1695,Discount,77
2509,2920,423,2,238,476,447,Discount,29
2510,2233,439,3,491,1473,1411,Discount,62
2511,2023,402,3,134,402,391,Discount,11
2512,3438,404,4,282,1128,1082,Discount,46
2513,2547,435,4,193,772,701,Discount,71
2514,2160,481,4,363,1452,1388,Discount,64
2515,2692,453,3,207,621,618,Discount,3
2516,3243,428,3,273,819,744,Discount,75
2517,2490,405,4,262,1048,1006,Discount,42
2518,2576,487,3,348,1044,1041,Discount,3
2519,2191,422,1,468,468,416,Discount,52
2520,2566,405,4,360,1440,1384,Discount,56
2521,2779,434,1,189,189,189,Discount,0
2522,3472,487,3,380,1140,1096,Discount,44
2523,2841,478,4,468,1872,1848,Discount,24
